drive_file_id,filename,pagename,theme,admin_level,page_size,page_num,admin0,admin1,admin2,admin3,admin4,title,description,date,bbox_west,bbox_south,bbox_east,bbox_north,keywords,license,source_attribution
1yw2mmN35lB9PW3jzMnk5zlPS99fj0IlE,a2_comprehensive-dtp1_RDC_KASAI_MWEKA_MWEKA_NSUNGI-MUNENE_1_20250602.jpg,a2_comprehensive-dtp1_RDC_KASAI_MWEKA_MWEKA_NSUNGI-MUNENE_1_20250602,comprehensive,4,a2,1,COD,Kasai,Mweka,Mweka,Nsungi-Munene,"Comprehensive Dtp1 — Nsungi-Munene, Mweka, Mweka, Kasai, COD, Congo, The Democratic Republic of the (2025)",,2025-06-02,12.2,-13.5,31.3,5.4,"cod,comprehensive,comprehensive dtp1,kasai,mweka,nsungi-munene",CC-BY-4.0,CIESIN Columbia University
1fIH79L9CN97qcV-RhCarI5IgFfT8f_mA,a2_comprehensive-dtp1_RDC_KASAI_MWEKA_MWEKA_BUNGAMBA_1_20250602.jpg,a2_comprehensive-dtp1_RDC_KASAI_MWEKA_MWEKA_BUNGAMBA_1_20250602,comprehensive,4,a2,1,COD,Kasai,Mweka,Mweka,Bungamba,"Comprehensive Dtp1 — Bungamba, Mweka, Mweka, Kasai, COD, Congo, The Democratic Republic of the (2025)",,2025-06-02,12.2,-13.5,31.3,5.4,"bungamba,cod,comprehensive,comprehensive dtp1,kasai,mweka",CC-BY-4.0,CIESIN Columbia University
1n4kDy9mdr5vojIDerfBVYFhEZSlg386B,a2_comprehensive-dtp1_RDC_KASAI_MWEKA_MWEKA_BANONGO_1_20250602.jpg,a2_comprehensive-dtp1_RDC_KASAI_MWEKA_MWEKA_BANONGO_1_20250602,comprehensive,4,a2,1,COD,Kasai,Mweka,Mweka,Banongo,"Comprehensive Dtp1 — Banongo, Mweka, Mweka, Kasai, COD, Congo, The Democratic Republic of the (2025)",,2025-06-02,12.2,-13.5,31.3,5.4,"banongo,cod,comprehensive,comprehensive dtp1,kasai,mweka",CC-BY-4.0,CIESIN Columbia University
1oJnve4klz9d0dpTz0PF1E9IMcNcakP5Y,a2_comprehensive-dtp1_RDC_KASAI_MWEKA_MIKOPE_LENGA_1_20250602.jpg,a2_comprehensive-dtp1_RDC_KASAI_MWEKA_MIKOPE_LENGA_1_20250602,comprehensive,4,a2,1,COD,Kasai,Mweka,Mikope,Lenga,"Comprehensive Dtp1 — Lenga, Mikope, Mweka, Kasai, COD, Congo, The Democratic Republic of the (2025)",,2025-06-02,12.2,-13.5,31.3,5.4,"cod,comprehensive,comprehensive dtp1,kasai,lenga,mikope,mweka",CC-BY-4.0,CIESIN Columbia University
1MICFm8z7BMPWCdeu4isM4RtP7f3RKAUX,a2_comprehensive-dtp1_RDC_KASAI_MWEKA_MIKOPE_DIBANGA_1_20250602.jpg,a2_comprehensive-dtp1_RDC_KASAI_MWEKA_MIKOPE_DIBANGA_1_20250602,comprehensive,4,a2,1,COD,Kasai,Mweka,Mikope,Dibanga,"Comprehensive Dtp1 — Dibanga, Mikope, Mweka, Kasai, COD, Congo, The Democratic Republic of the (2025)",,2025-06-02,12.2,-13.5,31.3,5.4,"cod,comprehensive,comprehensive dtp1,dibanga,kasai,mikope,mweka",CC-BY-4.0,CIESIN Columbia University
1fpVb1OYdSz1gUnOsAhWI4kyoOL0Z6Hh_,a2_comprehensive-dtp1_RDC_KASAI_MWEKA_MIKOPE_ILEBO-NDJARE_1_20250602.jpg,a2_comprehensive-dtp1_RDC_KASAI_MWEKA_MIKOPE_ILEBO-NDJARE_1_20250602,comprehensive,4,a2,1,COD,Kasai,Mweka,Mikope,Ilebo-Ndjare,"Comprehensive Dtp1 — Ilebo-Ndjare, Mikope, Mweka, Kasai, COD, Congo, The Democratic Republic of the (2025)",,2025-06-02,12.2,-13.5,31.3,5.4,"cod,comprehensive,comprehensive dtp1,ilebo-ndjare,kasai,mikope,mweka",CC-BY-4.0,CIESIN Columbia University
1KvcFec1R9oob8J7GL-P1xF4-Uxj8IQxZ,a2_comprehensive-dtp1_RDC_KASAI_MWEKA_MIKOPE_MC-BUSHONGO_1_20250602.jpg,a2_comprehensive-dtp1_RDC_KASAI_MWEKA_MIKOPE_MC-BUSHONGO_1_20250602,comprehensive,4,a2,1,COD,Kasai,Mweka,Mikope,Mc-Bushongo,"Comprehensive Dtp1 — Mc-Bushongo, Mikope, Mweka, Kasai, COD, Congo, The Democratic Republic of the (2025)",,2025-06-02,12.2,-13.5,31.3,5.4,"cod,comprehensive,comprehensive dtp1,kasai,mc-bushongo,mikope,mweka",CC-BY-4.0,CIESIN Columbia University
1jjmaQwt4LVSTcf3EV6qtzNt3XxS15zep,a2_comprehensive-dtp1_RDC_KASAI_MWEKA_MIKOPE_KABAMBA_1_20250602.jpg,a2_comprehensive-dtp1_RDC_KASAI_MWEKA_MIKOPE_KABAMBA_1_20250602,comprehensive,4,a2,1,COD,Kasai,Mweka,Mikope,Kabamba,"Comprehensive Dtp1 — Kabamba, Mikope, Mweka, Kasai, COD, Congo, The Democratic Republic of the (2025)",,2025-06-02,12.2,-13.5,31.3,5.4,"cod,comprehensive,comprehensive dtp1,kabamba,kasai,mikope,mweka",CC-BY-4.0,CIESIN Columbia University
1kZGO0rmxav9vm8ig6bE_9W_HXr0crwFo,a2_comprehensive-dtp1_RDC_KASAI_MWEKA_MIKOPE_MC-MAPANGU_1_20250602.jpg,a2_comprehensive-dtp1_RDC_KASAI_MWEKA_MIKOPE_MC-MAPANGU_1_20250602,comprehensive,4,a2,1,COD,Kasai,Mweka,Mikope,Mc-Mapangu,"Comprehensive Dtp1 — Mc-Mapangu, Mikope, Mweka, Kasai, COD, Congo, The Democratic Republic of the (2025)",,2025-06-02,12.2,-13.5,31.3,5.4,"cod,comprehensive,comprehensive dtp1,kasai,mc-mapangu,mikope,mweka",CC-BY-4.0,CIESIN Columbia University
1zDjRzV5lM_sVOvmWFvCfMioI14JJEDSi,a2_comprehensive-dtp1_RDC_KASAI_MWEKA_MIKOPE_MAPANGU-ETAT_1_20250602.jpg,a2_comprehensive-dtp1_RDC_KASAI_MWEKA_MIKOPE_MAPANGU-ETAT_1_20250602,comprehensive,4,a2,1,COD,Kasai,Mweka,Mikope,Mapangu-Etat,"Comprehensive Dtp1 — Mapangu-Etat, Mikope, Mweka, Kasai, COD, Congo, The Democratic Republic of the (2025)",,2025-06-02,12.2,-13.5,31.3,5.4,"cod,comprehensive,comprehensive dtp1,kasai,mapangu-etat,mikope,mweka",CC-BY-4.0,CIESIN Columbia University
1VQxx4yDkk0bW0ZcwugDmQEVM2r_i0jGa,a2_comprehensive-dtp1_RDC_KASAI_MWEKA_MIKOPE_TSHILOMBA_1_20250602.jpg,a2_comprehensive-dtp1_RDC_KASAI_MWEKA_MIKOPE_TSHILOMBA_1_20250602,comprehensive,4,a2,1,COD,Kasai,Mweka,Mikope,Tshilomba,"Comprehensive Dtp1 — Tshilomba, Mikope, Mweka, Kasai, COD, Congo, The Democratic Republic of the (2025)",,2025-06-02,12.2,-13.5,31.3,5.4,"cod,comprehensive,comprehensive dtp1,kasai,mikope,mweka,tshilomba",CC-BY-4.0,CIESIN Columbia University
1NFERrEX3_OexIKbr1368Fc792fe3DKIx,a2_comprehensive-dtp1_RDC_KASAI_MWEKA_MIKOPE_DOMAY-MUNENE_1_20250602.jpg,a2_comprehensive-dtp1_RDC_KASAI_MWEKA_MIKOPE_DOMAY-MUNENE_1_20250602,comprehensive,4,a2,1,COD,Kasai,Mweka,Mikope,Domay-Munene,"Comprehensive Dtp1 — Domay-Munene, Mikope, Mweka, Kasai, COD, Congo, The Democratic Republic of the (2025)",,2025-06-02,12.2,-13.5,31.3,5.4,"cod,comprehensive,comprehensive dtp1,domay-munene,kasai,mikope,mweka",CC-BY-4.0,CIESIN Columbia University
1-eCzYIqu2Im1qL3eMn47Vnz9iEFbQqYV,a2_comprehensive-dtp1_RDC_KASAI_MWEKA_MIKOPE_MC-MIKOPE_1_20250602.jpg,a2_comprehensive-dtp1_RDC_KASAI_MWEKA_MIKOPE_MC-MIKOPE_1_20250602,comprehensive,4,a2,1,COD,Kasai,Mweka,Mikope,Mc-Mikope,"Comprehensive Dtp1 — Mc-Mikope, Mikope, Mweka, Kasai, COD, Congo, The Democratic Republic of the (2025)",,2025-06-02,12.2,-13.5,31.3,5.4,"cod,comprehensive,comprehensive dtp1,kasai,mc-mikope,mikope,mweka",CC-BY-4.0,CIESIN Columbia University
19qT7x3biAjZOqQrj8uwSXPQj1XSbDzjk,a2_comprehensive-dtp1_RDC_KASAI_MWEKA_MIKOPE_BASHIPANGA_1_20250602.jpg,a2_comprehensive-dtp1_RDC_KASAI_MWEKA_MIKOPE_BASHIPANGA_1_20250602,comprehensive,4,a2,1,COD,Kasai,Mweka,Mikope,Bashipanga,"Comprehensive Dtp1 — Bashipanga, Mikope, Mweka, Kasai, COD, Congo, The Democratic Republic of the (2025)",,2025-06-02,12.2,-13.5,31.3,5.4,"bashipanga,cod,comprehensive,comprehensive dtp1,kasai,mikope,mweka",CC-BY-4.0,CIESIN Columbia University
10CC76xGnyG4lm-11AZT2rajIzHkD9ttk,a2_comprehensive-dtp1_RDC_KASAI_MWEKA_MIKOPE_KUMIYULU_1_20250602.jpg,a2_comprehensive-dtp1_RDC_KASAI_MWEKA_MIKOPE_KUMIYULU_1_20250602,comprehensive,4,a2,1,COD,Kasai,Mweka,Mikope,Kumiyulu,"Comprehensive Dtp1 — Kumiyulu, Mikope, Mweka, Kasai, COD, Congo, The Democratic Republic of the (2025)",,2025-06-02,12.2,-13.5,31.3,5.4,"cod,comprehensive,comprehensive dtp1,kasai,kumiyulu,mikope,mweka",CC-BY-4.0,CIESIN Columbia University
1FRx09d_OBuEsbODoBndN7pWluxQgHdC4,a2_comprehensive-dtp1_RDC_KASAI_MWEKA_MIKOPE_MC-MWEMBE_1_20250602.jpg,a2_comprehensive-dtp1_RDC_KASAI_MWEKA_MIKOPE_MC-MWEMBE_1_20250602,comprehensive,4,a2,1,COD,Kasai,Mweka,Mikope,Mc-Mwembe,"Comprehensive Dtp1 — Mc-Mwembe, Mikope, Mweka, Kasai, COD, Congo, The Democratic Republic of the (2025)",,2025-06-02,12.2,-13.5,31.3,5.4,"cod,comprehensive,comprehensive dtp1,kasai,mc-mwembe,mikope,mweka",CC-BY-4.0,CIESIN Columbia University
13BfxCOOUzve-kxUJCzv3Xx71ip_LjgqV,a2_comprehensive-dtp1_RDC_KASAI_MWEKA_MIKOPE_IBOWA_1_20250602.jpg,a2_comprehensive-dtp1_RDC_KASAI_MWEKA_MIKOPE_IBOWA_1_20250602,comprehensive,4,a2,1,COD,Kasai,Mweka,Mikope,Ibowa,"Comprehensive Dtp1 — Ibowa, Mikope, Mweka, Kasai, COD, Congo, The Democratic Republic of the (2025)",,2025-06-02,12.2,-13.5,31.3,5.4,"cod,comprehensive,comprehensive dtp1,ibowa,kasai,mikope,mweka",CC-BY-4.0,CIESIN Columbia University
11Wjhk0km2H91MVYgUfwZFXFqtvaw5cT1,a2_comprehensive-dtp1_RDC_KASAI_MWEKA_MIKOPE_MITSHIBU_1_20250602.jpg,a2_comprehensive-dtp1_RDC_KASAI_MWEKA_MIKOPE_MITSHIBU_1_20250602,comprehensive,4,a2,1,COD,Kasai,Mweka,Mikope,Mitshibu,"Comprehensive Dtp1 — Mitshibu, Mikope, Mweka, Kasai, COD, Congo, The Democratic Republic of the (2025)",,2025-06-02,12.2,-13.5,31.3,5.4,"cod,comprehensive,comprehensive dtp1,kasai,mikope,mitshibu,mweka",CC-BY-4.0,CIESIN Columbia University
1NaPbScvIKQibsiwfnwJ_-UIy37tGq6n6,a2_comprehensive-dtp1_RDC_KASAI_MWEKA_MIKOPE_YAMBA-YAMBA_1_20250602.jpg,a2_comprehensive-dtp1_RDC_KASAI_MWEKA_MIKOPE_YAMBA-YAMBA_1_20250602,comprehensive,4,a2,1,COD,Kasai,Mweka,Mikope,Yamba-Yamba,"Comprehensive Dtp1 — Yamba-Yamba, Mikope, Mweka, Kasai, COD, Congo, The Democratic Republic of the (2025)",,2025-06-02,12.2,-13.5,31.3,5.4,"cod,comprehensive,comprehensive dtp1,kasai,mikope,mweka,yamba-yamba",CC-BY-4.0,CIESIN Columbia University
14dQeL8uhH9ZmkqgfwgvNZpbBXgqMtIHP,a2_comprehensive-dtp1_RDC_KASAI_MWEKA_MIKOPE_BASONGO_1_20250602.jpg,a2_comprehensive-dtp1_RDC_KASAI_MWEKA_MIKOPE_BASONGO_1_20250602,comprehensive,4,a2,1,COD,Kasai,Mweka,Mikope,Basongo,"Comprehensive Dtp1 — Basongo, Mikope, Mweka, Kasai, COD, Congo, The Democratic Republic of the (2025)",,2025-06-02,12.2,-13.5,31.3,5.4,"basongo,cod,comprehensive,comprehensive dtp1,kasai,mikope,mweka",CC-BY-4.0,CIESIN Columbia University
1NC_GCduhFkKBcGBSxFRRd8e0h9xiwFMD,a2_comprehensive-dtp1_RDC_KASAI_MWEKA_MIKOPE_KABOMBO_1_20250602.jpg,a2_comprehensive-dtp1_RDC_KASAI_MWEKA_MIKOPE_KABOMBO_1_20250602,comprehensive,4,a2,1,COD,Kasai,Mweka,Mikope,Kabombo,"Comprehensive Dtp1 — Kabombo, Mikope, Mweka, Kasai, COD, Congo, The Democratic Republic of the (2025)",,2025-06-02,12.2,-13.5,31.3,5.4,"cod,comprehensive,comprehensive dtp1,kabombo,kasai,mikope,mweka",CC-BY-4.0,CIESIN Columbia University
1crTdZJ5jAgoTy5N48dBh0mqVkRkkGGqT,a2_comprehensive-dtp1_RDC_KASAI_MWEKA_MIKOPE_KABWANGA_1_20250602.jpg,a2_comprehensive-dtp1_RDC_KASAI_MWEKA_MIKOPE_KABWANGA_1_20250602,comprehensive,4,a2,1,COD,Kasai,Mweka,Mikope,Kabwanga,"Comprehensive Dtp1 — Kabwanga, Mikope, Mweka, Kasai, COD, Congo, The Democratic Republic of the (2025)",,2025-06-02,12.2,-13.5,31.3,5.4,"cod,comprehensive,comprehensive dtp1,kabwanga,kasai,mikope,mweka",CC-BY-4.0,CIESIN Columbia University
1mgjBW4MaJIr_YQ8uW0P99wl-dV4xuTZ4,a2_comprehensive-dtp1_RDC_KASAI_MWEKA_MIKOPE_BIYENGE-MAKEKELE_1_20250602.jpg,a2_comprehensive-dtp1_RDC_KASAI_MWEKA_MIKOPE_BIYENGE-MAKEKELE_1_20250602,comprehensive,4,a2,1,COD,Kasai,Mweka,Mikope,Biyenge-Makekele,"Comprehensive Dtp1 — Biyenge-Makekele, Mikope, Mweka, Kasai, COD, Congo, The Democratic Republic of the (2025)",,2025-06-02,12.2,-13.5,31.3,5.4,"biyenge-makekele,cod,comprehensive,comprehensive dtp1,kasai,mikope,mweka",CC-BY-4.0,CIESIN Columbia University
1pi0Ocn3xQR01kudXxGeECPXhjTYP0ZPO,a2_comprehensive-dtp1_RDC_KASAI_MWEKA_MIKOPE_SHANGA-LUMBONDJI_1_20250602.jpg,a2_comprehensive-dtp1_RDC_KASAI_MWEKA_MIKOPE_SHANGA-LUMBONDJI_1_20250602,comprehensive,4,a2,1,COD,Kasai,Mweka,Mikope,Shanga-Lumbondji,"Comprehensive Dtp1 — Shanga-Lumbondji, Mikope, Mweka, Kasai, COD, Congo, The Democratic Republic of the (2025)",,2025-06-02,12.2,-13.5,31.3,5.4,"cod,comprehensive,comprehensive dtp1,kasai,mikope,mweka,shanga-lumbondji",CC-BY-4.0,CIESIN Columbia University
1NUuRf98PGket7aP4iEkmjamuII8RQHmC,a2_comprehensive-dtp1_RDC_KASAI_MWEKA_MIKOPE_DOMAY-KASHOSHO_1_20250602.jpg,a2_comprehensive-dtp1_RDC_KASAI_MWEKA_MIKOPE_DOMAY-KASHOSHO_1_20250602,comprehensive,4,a2,1,COD,Kasai,Mweka,Mikope,Domay-Kashosho,"Comprehensive Dtp1 — Domay-Kashosho, Mikope, Mweka, Kasai, COD, Congo, The Democratic Republic of the (2025)",,2025-06-02,12.2,-13.5,31.3,5.4,"cod,comprehensive,comprehensive dtp1,domay-kashosho,kasai,mikope,mweka",CC-BY-4.0,CIESIN Columbia University
1bdjejmj8E8YA3QsaiwFB1PKbjZGaZ14b,a2_comprehensive-dtp1_RDC_KASAI_MWEKA_MIKOPE_NYAMANDELE_1_20250602.jpg,a2_comprehensive-dtp1_RDC_KASAI_MWEKA_MIKOPE_NYAMANDELE_1_20250602,comprehensive,4,a2,1,COD,Kasai,Mweka,Mikope,Nyamandele,"Comprehensive Dtp1 — Nyamandele, Mikope, Mweka, Kasai, COD, Congo, The Democratic Republic of the (2025)",,2025-06-02,12.2,-13.5,31.3,5.4,"cod,comprehensive,comprehensive dtp1,kasai,mikope,mweka,nyamandele",CC-BY-4.0,CIESIN Columbia University
1VRxYeB_JXKuHetU4dnXfCpiv7C7zScvs,a2_comprehensive-dtp1_RDC_KASAI_MWEKA_LUEBO_LUEBO-WEDI_1_20250602.jpg,a2_comprehensive-dtp1_RDC_KASAI_MWEKA_LUEBO_LUEBO-WEDI_1_20250602,comprehensive,4,a2,1,COD,Kasai,Mweka,Luebo,Luebo-Wedi,"Comprehensive Dtp1 — Luebo-Wedi, Luebo, Mweka, Kasai, COD, Congo, The Democratic Republic of the (2025)",,2025-06-02,12.2,-13.5,31.3,5.4,"cod,comprehensive,comprehensive dtp1,kasai,luebo,luebo-wedi,mweka",CC-BY-4.0,CIESIN Columbia University
1X1vY-CBa6nFJ5k5-UebxOZvBtHYH4F5u,a2_comprehensive-dtp1_RDC_KASAI_MWEKA_LUEBO_LUEBO-LULENGELE_1_20250602.jpg,a2_comprehensive-dtp1_RDC_KASAI_MWEKA_LUEBO_LUEBO-LULENGELE_1_20250602,comprehensive,4,a2,1,COD,Kasai,Mweka,Luebo,Luebo-Lulengele,"Comprehensive Dtp1 — Luebo-Lulengele, Luebo, Mweka, Kasai, COD, Congo, The Democratic Republic of the (2025)",,2025-06-02,12.2,-13.5,31.3,5.4,"cod,comprehensive,comprehensive dtp1,kasai,luebo,luebo-lulengele,mweka",CC-BY-4.0,CIESIN Columbia University
17tktu0N85cLrp4Q0aF4F8uyvIberkEQH,a2_comprehensive-dtp1_RDC_KASAI_MWEKA_LUEBO_NYENGELE-NKOSHI_1_20250602.jpg,a2_comprehensive-dtp1_RDC_KASAI_MWEKA_LUEBO_NYENGELE-NKOSHI_1_20250602,comprehensive,4,a2,1,COD,Kasai,Mweka,Luebo,Nyengele-Nkoshi,"Comprehensive Dtp1 — Nyengele-Nkoshi, Luebo, Mweka, Kasai, COD, Congo, The Democratic Republic of the (2025)",,2025-06-02,12.2,-13.5,31.3,5.4,"cod,comprehensive,comprehensive dtp1,kasai,luebo,mweka,nyengele-nkoshi",CC-BY-4.0,CIESIN Columbia University
1i7tilny_fagveEK7pnui3aacS2WmdkM8,a2_comprehensive-dtp1_RDC_KASAI_MWEKA_LUEBO_DINYUNYI_1_20250602.jpg,a2_comprehensive-dtp1_RDC_KASAI_MWEKA_LUEBO_DINYUNYI_1_20250602,comprehensive,4,a2,1,COD,Kasai,Mweka,Luebo,Dinyunyi,"Comprehensive Dtp1 — Dinyunyi, Luebo, Mweka, Kasai, COD, Congo, The Democratic Republic of the (2025)",,2025-06-02,12.2,-13.5,31.3,5.4,"cod,comprehensive,comprehensive dtp1,dinyunyi,kasai,luebo,mweka",CC-BY-4.0,CIESIN Columbia University
110xDUM2vDXo_QF6s92Y0MeZmi22iZ3oL,a2_comprehensive-dtp1_RDC_KASAI_MWEKA_LUEBO_KAKUNGULA_1_20250602.jpg,a2_comprehensive-dtp1_RDC_KASAI_MWEKA_LUEBO_KAKUNGULA_1_20250602,comprehensive,4,a2,1,COD,Kasai,Mweka,Luebo,Kakungula,"Comprehensive Dtp1 — Kakungula, Luebo, Mweka, Kasai, COD, Congo, The Democratic Republic of the (2025)",,2025-06-02,12.2,-13.5,31.3,5.4,"cod,comprehensive,comprehensive dtp1,kakungula,kasai,luebo,mweka",CC-BY-4.0,CIESIN Columbia University
1Damzyc5f7rvcXYfQpzgdLkAKWXT5VElZ,a2_comprehensive-dtp1_RDC_KASAI_MWEKA_LUEBO_NDUMBA_1_20250602.jpg,a2_comprehensive-dtp1_RDC_KASAI_MWEKA_LUEBO_NDUMBA_1_20250602,comprehensive,4,a2,1,COD,Kasai,Mweka,Luebo,Ndumba,"Comprehensive Dtp1 — Ndumba, Luebo, Mweka, Kasai, COD, Congo, The Democratic Republic of the (2025)",,2025-06-02,12.2,-13.5,31.3,5.4,"cod,comprehensive,comprehensive dtp1,kasai,luebo,mweka,ndumba",CC-BY-4.0,CIESIN Columbia University
1-lQP5oJOltfgGq507ii_ZUI7fVn0Gvth,a2_comprehensive-dtp1_RDC_KASAI_MWEKA_LUEBO_LUMPEMBE_1_20250602.jpg,a2_comprehensive-dtp1_RDC_KASAI_MWEKA_LUEBO_LUMPEMBE_1_20250602,comprehensive,4,a2,1,COD,Kasai,Mweka,Luebo,Lumpembe,"Comprehensive Dtp1 — Lumpembe, Luebo, Mweka, Kasai, COD, Congo, The Democratic Republic of the (2025)",,2025-06-02,12.2,-13.5,31.3,5.4,"cod,comprehensive,comprehensive dtp1,kasai,luebo,lumpembe,mweka",CC-BY-4.0,CIESIN Columbia University
1sYw8fLO8X3L9nkkcJ3sswL2b8HJLFpEO,a2_comprehensive-dtp1_RDC_KASAI_MWEKA_LUEBO_SHAMBUAMBUA_1_20250602.jpg,a2_comprehensive-dtp1_RDC_KASAI_MWEKA_LUEBO_SHAMBUAMBUA_1_20250602,comprehensive,4,a2,1,COD,Kasai,Mweka,Luebo,Shambuambua,"Comprehensive Dtp1 — Shambuambua, Luebo, Mweka, Kasai, COD, Congo, The Democratic Republic of the (2025)",,2025-06-02,12.2,-13.5,31.3,5.4,"cod,comprehensive,comprehensive dtp1,kasai,luebo,mweka,shambuambua",CC-BY-4.0,CIESIN Columbia University
1F-qz-Sls2OQT84D2I16U81Zo8-IHk05Z,a2_comprehensive-dtp1_RDC_KASAI_MWEKA_LUEBO_KAKULU-1_1_20250602.jpg,a2_comprehensive-dtp1_RDC_KASAI_MWEKA_LUEBO_KAKULU-1_1_20250602,comprehensive,4,a2,1,COD,Kasai,Mweka,Luebo,Kakulu-1,"Comprehensive Dtp1 — Kakulu-1, Luebo, Mweka, Kasai, COD, Congo, The Democratic Republic of the (2025)",,2025-06-02,12.2,-13.5,31.3,5.4,"cod,comprehensive,comprehensive dtp1,kakulu-1,kasai,luebo,mweka",CC-BY-4.0,CIESIN Columbia University
1w8FyC1ICokxu69cmTnEqmdvt0Kw4LQ20,a2_comprehensive-dtp1_RDC_KASAI_MWEKA_LUEBO_KONYI-2_1_20250602.jpg,a2_comprehensive-dtp1_RDC_KASAI_MWEKA_LUEBO_KONYI-2_1_20250602,comprehensive,4,a2,1,COD,Kasai,Mweka,Luebo,Konyi-2,"Comprehensive Dtp1 — Konyi-2, Luebo, Mweka, Kasai, COD, Congo, The Democratic Republic of the (2025)",,2025-06-02,12.2,-13.5,31.3,5.4,"cod,comprehensive,comprehensive dtp1,kasai,konyi-2,luebo,mweka",CC-BY-4.0,CIESIN Columbia University
1MDGrAVSHq_Jv9gDOxrllMr__ureGRucI,a2_comprehensive-dtp1_RDC_KASAI_MWEKA_LUEBO_KABEMBA_1_20250602.jpg,a2_comprehensive-dtp1_RDC_KASAI_MWEKA_LUEBO_KABEMBA_1_20250602,comprehensive,4,a2,1,COD,Kasai,Mweka,Luebo,Kabemba,"Comprehensive Dtp1 — Kabemba, Luebo, Mweka, Kasai, COD, Congo, The Democratic Republic of the (2025)",,2025-06-02,12.2,-13.5,31.3,5.4,"cod,comprehensive,comprehensive dtp1,kabemba,kasai,luebo,mweka",CC-BY-4.0,CIESIN Columbia University
1F5zVSiE5KcoFVppqj_JRSMCH3OJQwe8p,a2_comprehensive-dtp1_RDC_KASAI_MWEKA_LUEBO_KABEYA-TSHINYAMA_1_20250602.jpg,a2_comprehensive-dtp1_RDC_KASAI_MWEKA_LUEBO_KABEYA-TSHINYAMA_1_20250602,comprehensive,4,a2,1,COD,Kasai,Mweka,Luebo,Kabeya-Tshinyama,"Comprehensive Dtp1 — Kabeya-Tshinyama, Luebo, Mweka, Kasai, COD, Congo, The Democratic Republic of the (2025)",,2025-06-02,12.2,-13.5,31.3,5.4,"cod,comprehensive,comprehensive dtp1,kabeya-tshinyama,kasai,luebo,mweka",CC-BY-4.0,CIESIN Columbia University
1wpDt8guSMTbo9qZgO1ADcv7h1rHVkxnD,a2_comprehensive-dtp1_RDC_KASAI_MWEKA_LUEBO_TSHIOMBE-BULULU_1_20250602.jpg,a2_comprehensive-dtp1_RDC_KASAI_MWEKA_LUEBO_TSHIOMBE-BULULU_1_20250602,comprehensive,4,a2,1,COD,Kasai,Mweka,Luebo,Tshiombe-Bululu,"Comprehensive Dtp1 — Tshiombe-Bululu, Luebo, Mweka, Kasai, COD, Congo, The Democratic Republic of the (2025)",,2025-06-02,12.2,-13.5,31.3,5.4,"cod,comprehensive,comprehensive dtp1,kasai,luebo,mweka,tshiombe-bululu",CC-BY-4.0,CIESIN Columbia University
17IbC0xJhQKOhzW_XHvQ6H6UB_2eEbArp,a2_comprehensive-dtp1_RDC_KASAI_MWEKA_LUEBO_NDUNGU_1_20250602.jpg,a2_comprehensive-dtp1_RDC_KASAI_MWEKA_LUEBO_NDUNGU_1_20250602,comprehensive,4,a2,1,COD,Kasai,Mweka,Luebo,Ndungu,"Comprehensive Dtp1 — Ndungu, Luebo, Mweka, Kasai, COD, Congo, The Democratic Republic of the (2025)",,2025-06-02,12.2,-13.5,31.3,5.4,"cod,comprehensive,comprehensive dtp1,kasai,luebo,mweka,ndungu",CC-BY-4.0,CIESIN Columbia University
1BamZJIiahDXSXPlUNI_SKjTfeI79qIgD,a2_comprehensive-dtp1_RDC_KASAI_MWEKA_LUEBO_KAKULU-2_1_20250602.jpg,a2_comprehensive-dtp1_RDC_KASAI_MWEKA_LUEBO_KAKULU-2_1_20250602,comprehensive,4,a2,1,COD,Kasai,Mweka,Luebo,Kakulu-2,"Comprehensive Dtp1 — Kakulu-2, Luebo, Mweka, Kasai, COD, Congo, The Democratic Republic of the (2025)",,2025-06-02,12.2,-13.5,31.3,5.4,"cod,comprehensive,comprehensive dtp1,kakulu-2,kasai,luebo,mweka",CC-BY-4.0,CIESIN Columbia University
1p2A3SF-HUTnCk1IxBAAkkX4ddvHidSsR,a2_comprehensive-dtp1_RDC_KASAI_MWEKA_LUEBO_KONYI-1_1_20250602.jpg,a2_comprehensive-dtp1_RDC_KASAI_MWEKA_LUEBO_KONYI-1_1_20250602,comprehensive,4,a2,1,COD,Kasai,Mweka,Luebo,Konyi-1,"Comprehensive Dtp1 — Konyi-1, Luebo, Mweka, Kasai, COD, Congo, The Democratic Republic of the (2025)",,2025-06-02,12.2,-13.5,31.3,5.4,"cod,comprehensive,comprehensive dtp1,kasai,konyi-1,luebo,mweka",CC-BY-4.0,CIESIN Columbia University
1wk4aKGn5vFmJzuM619B9yYzShIxtKvKw,a2_comprehensive-dtp1_RDC_KASAI_MWEKA_LUEBO_BAJILA-KAPUMBU_1_20250602.jpg,a2_comprehensive-dtp1_RDC_KASAI_MWEKA_LUEBO_BAJILA-KAPUMBU_1_20250602,comprehensive,4,a2,1,COD,Kasai,Mweka,Luebo,Bajila-Kapumbu,"Comprehensive Dtp1 — Bajila-Kapumbu, Luebo, Mweka, Kasai, COD, Congo, The Democratic Republic of the (2025)",,2025-06-02,12.2,-13.5,31.3,5.4,"bajila-kapumbu,cod,comprehensive,comprehensive dtp1,kasai,luebo,mweka",CC-BY-4.0,CIESIN Columbia University
