drive_file_id,filename,theme,admin0,area,title,description,date,bbox_west,bbox_south,bbox_east,bbox_north,keywords,license,source_attribution
1ZAw3jLEL_nsMdC_mjj0m0MptzYBoRHqE,A2_microplanification_RDC_HAUT-KATANGA_LUBUMBASHI_RUASHI_NEO-APOSTOLIQUE_1_20250114.jpg,microplanification,COD,Haut-Katanga,"Microplanification — Neo-Apostolique, Ruashi, Lubumbashi, Haut-Katanga, COD (2025)","Microplanification map covering Neo-Apostolique, Ruashi, Lubumbashi, Haut-Katanga, COD dated 2025-01-14 (page 1).",2025-01-14,12.2,-13.5,31.3,5.4,"haut-katanga,lubumbashi,microplanification,neo-apostolique,rdc,ruashi",CC-BY-4.0,CIESIN Columbia University
1iLPpom_dvMhGnJ0Gi1qaUR04G_aBvn4w,A2_microplanification_RDC_HAUT-KATANGA_LUBUMBASHI_RUASHI_LUWOWOSHI_2_20250114.jpg,microplanification,COD,Haut-Katanga,"Microplanification — Luwowoshi, Ruashi, Lubumbashi, Haut-Katanga, COD (2025)","Microplanification map covering Luwowoshi, Ruashi, Lubumbashi, Haut-Katanga, COD dated 2025-01-14 (page 2).",2025-01-14,12.2,-13.5,31.3,5.4,"haut-katanga,lubumbashi,luwowoshi,microplanification,rdc,ruashi",CC-BY-4.0,CIESIN Columbia University
1hBHZYxj9Nq-6MZB6znqwNzSiPnuzrqOj,A2_microplanification_RDC_HAUT-KATANGA_LUBUMBASHI_RUASHI_CONGO-2_1_20250114.jpg,microplanification,COD,Haut-Katanga,"Microplanification — Congo-2, Ruashi, Lubumbashi, Haut-Katanga, COD (2025)","Microplanification map covering Congo-2, Ruashi, Lubumbashi, Haut-Katanga, COD dated 2025-01-14 (page 1).",2025-01-14,12.2,-13.5,31.3,5.4,"congo-2,haut-katanga,lubumbashi,microplanification,rdc,ruashi",CC-BY-4.0,CIESIN Columbia University
1yoD6jKOoLZbotmZOBTgJZhQxx2jHS7fz,A2_microplanification_RDC_HAUT-KATANGA_LUBUMBASHI_RUASHI_CONGO-1_1_20250114.jpg,microplanification,COD,Haut-Katanga,"Microplanification — Congo-1, Ruashi, Lubumbashi, Haut-Katanga, COD (2025)","Microplanification map covering Congo-1, Ruashi, Lubumbashi, Haut-Katanga, COD dated 2025-01-14 (page 1).",2025-01-14,12.2,-13.5,31.3,5.4,"congo-1,haut-katanga,lubumbashi,microplanification,rdc,ruashi",CC-BY-4.0,CIESIN Columbia University
12NmLylz9_YvVnnU-8qbw4jiHzqevaxXu,A2_microplanification_RDC_HAUT-KATANGA_LUBUMBASHI_RUASHI_NOTRE-DAME_1_20250114.jpg,microplanification,COD,Haut-Katanga,"Microplanification — Notre-Dame, Ruashi, Lubumbashi, Haut-Katanga, COD (2025)","Microplanification map covering Notre-Dame, Ruashi, Lubumbashi, Haut-Katanga, COD dated 2025-01-14 (page 1).",2025-01-14,12.2,-13.5,31.3,5.4,"haut-katanga,lubumbashi,microplanification,notre-dame,rdc,ruashi",CC-BY-4.0,CIESIN Columbia University
1xb1OE44e4vrOxTVvOiNf6nfrqkLHcCjd,A2_microplanification_RDC_HAUT-KATANGA_LUBUMBASHI_RUASHI_KALUKULUKU_1_20250114.jpg,microplanification,COD,Haut-Katanga,"Microplanification — Kalukuluku, Ruashi, Lubumbashi, Haut-Katanga, COD (2025)","Microplanification map covering Kalukuluku, Ruashi, Lubumbashi, Haut-Katanga, COD dated 2025-01-14 (page 1).",2025-01-14,12.2,-13.5,31.3,5.4,"haut-katanga,kalukuluku,lubumbashi,microplanification,rdc,ruashi",CC-BY-4.0,CIESIN Columbia University
1h6_CGt4-Kqytz2kT0fGTBx1vv_ap2hYQ,A2_microplanification_RDC_HAUT-KATANGA_LUBUMBASHI_RUASHI_BARAKA_1_20250114.jpg,microplanification,COD,Haut-Katanga,"Microplanification — Baraka, Ruashi, Lubumbashi, Haut-Katanga, COD (2025)","Microplanification map covering Baraka, Ruashi, Lubumbashi, Haut-Katanga, COD dated 2025-01-14 (page 1).",2025-01-14,12.2,-13.5,31.3,5.4,"baraka,haut-katanga,lubumbashi,microplanification,rdc,ruashi",CC-BY-4.0,CIESIN Columbia University
19nYqoxtcnWO3rRCdZ__ioe91pf70_pRG,A2_microplanification_RDC_HAUT-KATANGA_LUBUMBASHI_RUASHI_ORPHELINAT_1_20250114.jpg,microplanification,COD,Haut-Katanga,"Microplanification — Orphelinat, Ruashi, Lubumbashi, Haut-Katanga, COD (2025)","Microplanification map covering Orphelinat, Ruashi, Lubumbashi, Haut-Katanga, COD dated 2025-01-14 (page 1).",2025-01-14,12.2,-13.5,31.3,5.4,"haut-katanga,lubumbashi,microplanification,orphelinat,rdc,ruashi",CC-BY-4.0,CIESIN Columbia University
18eGAJXsnm-Ax7xFp4JlgMQZ8iB4slarX,A2_microplanification_RDC_HAUT-KATANGA_LUBUMBASHI_RUASHI_LUWOWOSHI_1_20250114.jpg,microplanification,COD,Haut-Katanga,"Microplanification — Luwowoshi, Ruashi, Lubumbashi, Haut-Katanga, COD (2025)","Microplanification map covering Luwowoshi, Ruashi, Lubumbashi, Haut-Katanga, COD dated 2025-01-14 (page 1).",2025-01-14,12.2,-13.5,31.3,5.4,"haut-katanga,lubumbashi,luwowoshi,microplanification,rdc,ruashi",CC-BY-4.0,CIESIN Columbia University
1NLziAZZIIEcyPsA-YtDQN_83eLoycZhY,A2_microplanification_RDC_HAUT-KATANGA_LIKASI_PANDA_KILIMA_1_20250114.jpg,microplanification,COD,Haut-Katanga,"Microplanification — Kilima, Panda, Likasi, Haut-Katanga, COD (2025)","Microplanification map covering Kilima, Panda, Likasi, Haut-Katanga, COD dated 2025-01-14 (page 1).",2025-01-14,12.2,-13.5,31.3,5.4,"haut-katanga,kilima,likasi,microplanification,panda,rdc",CC-BY-4.0,CIESIN Columbia University
1IN53xtVEZ_MaCEAc1DjGbK8pOqER2FIh,A2_microplanification_RDC_HAUT-KATANGA_LIKASI_PANDA_MUCHANGA_1_20250114.jpg,microplanification,COD,Haut-Katanga,"Microplanification — Muchanga, Panda, Likasi, Haut-Katanga, COD (2025)","Microplanification map covering Muchanga, Panda, Likasi, Haut-Katanga, COD dated 2025-01-14 (page 1).",2025-01-14,12.2,-13.5,31.3,5.4,"haut-katanga,likasi,microplanification,muchanga,panda,rdc",CC-BY-4.0,CIESIN Columbia University
1YoEJ_z1rx-DzcEeIKq-KmR9GeLCqDufF,A2_microplanification_RDC_HAUT-KATANGA_LIKASI_PANDA_KAMILOPA_1_20250114.jpg,microplanification,COD,Haut-Katanga,"Microplanification — Kamilopa, Panda, Likasi, Haut-Katanga, COD (2025)","Microplanification map covering Kamilopa, Panda, Likasi, Haut-Katanga, COD dated 2025-01-14 (page 1).",2025-01-14,12.2,-13.5,31.3,5.4,"haut-katanga,kamilopa,likasi,microplanification,panda,rdc",CC-BY-4.0,CIESIN Columbia University
1ropuZ3uxqKtYixULrO9Pt76qUYR7c8cr,A2_microplanification_RDC_HAUT-KATANGA_LIKASI_PANDA_PANDA-MAYI_1_20250114.jpg,microplanification,COD,Haut-Katanga,"Microplanification — Panda-Mayi, Panda, Likasi, Haut-Katanga, COD (2025)","Microplanification map covering Panda-Mayi, Panda, Likasi, Haut-Katanga, COD dated 2025-01-14 (page 1).",2025-01-14,12.2,-13.5,31.3,5.4,"haut-katanga,likasi,microplanification,panda,panda-mayi,rdc",CC-BY-4.0,CIESIN Columbia University
1QTvoy3_ei5A-YmMSRc07nRd8b-rO7ZD0,A2_microplanification_RDC_HAUT-KATANGA_LIKASI_PANDA_KIWELE_1_20250114.jpg,microplanification,COD,Haut-Katanga,"Microplanification — Kiwele, Panda, Likasi, Haut-Katanga, COD (2025)","Microplanification map covering Kiwele, Panda, Likasi, Haut-Katanga, COD dated 2025-01-14 (page 1).",2025-01-14,12.2,-13.5,31.3,5.4,"haut-katanga,kiwele,likasi,microplanification,panda,rdc",CC-BY-4.0,CIESIN Columbia University
1M9P9CHYifvnCqn1_EAWdUO8XyEAKGJDA,A2_microplanification_RDC_HAUT-KATANGA_LIKASI_PANDA_KIMPULANDE_1_20250114.jpg,microplanification,COD,Haut-Katanga,"Microplanification — Kimpulande, Panda, Likasi, Haut-Katanga, COD (2025)","Microplanification map covering Kimpulande, Panda, Likasi, Haut-Katanga, COD dated 2025-01-14 (page 1).",2025-01-14,12.2,-13.5,31.3,5.4,"haut-katanga,kimpulande,likasi,microplanification,panda,rdc",CC-BY-4.0,CIESIN Columbia University
1PscFOmEyXoOMOnDXsOHLWiyODMKHzf16,A2_microplanification_RDC_HAUT-KATANGA_LIKASI_PANDA_KAKONTWE_1_20250114.jpg,microplanification,COD,Haut-Katanga,"Microplanification — Kakontwe, Panda, Likasi, Haut-Katanga, COD (2025)","Microplanification map covering Kakontwe, Panda, Likasi, Haut-Katanga, COD dated 2025-01-14 (page 1).",2025-01-14,12.2,-13.5,31.3,5.4,"haut-katanga,kakontwe,likasi,microplanification,panda,rdc",CC-BY-4.0,CIESIN Columbia University
1btfXZPfPGOPfzmlp-RqwJngNTrC8w90L,A2_microplanification_RDC_HAUT-KATANGA_LIKASI_PANDA_NGUYA_1_20250114.jpg,microplanification,COD,Haut-Katanga,"Microplanification — Nguya, Panda, Likasi, Haut-Katanga, COD (2025)","Microplanification map covering Nguya, Panda, Likasi, Haut-Katanga, COD dated 2025-01-14 (page 1).",2025-01-14,12.2,-13.5,31.3,5.4,"haut-katanga,likasi,microplanification,nguya,panda,rdc",CC-BY-4.0,CIESIN Columbia University
1BCJDMmS_jCYVC2EQ6su83rqK0zEnyAlZ,A2_microplanification_RDC_HAUT-KATANGA_LIKASI_PANDA_MIVUKA_1_20250114.jpg,microplanification,COD,Haut-Katanga,"Microplanification — Mivuka, Panda, Likasi, Haut-Katanga, COD (2025)","Microplanification map covering Mivuka, Panda, Likasi, Haut-Katanga, COD dated 2025-01-14 (page 1).",2025-01-14,12.2,-13.5,31.3,5.4,"haut-katanga,likasi,microplanification,mivuka,panda,rdc",CC-BY-4.0,CIESIN Columbia University
1eiynEzFJ_fPQNrR0cZGBkgBkhQ4jpZBr,A2_microplanification_RDC_HAUT-KATANGA_LIKASI_PANDA_BULUO_1_20250114.jpg,microplanification,COD,Haut-Katanga,"Microplanification — Buluo, Panda, Likasi, Haut-Katanga, COD (2025)","Microplanification map covering Buluo, Panda, Likasi, Haut-Katanga, COD dated 2025-01-14 (page 1).",2025-01-14,12.2,-13.5,31.3,5.4,"buluo,haut-katanga,likasi,microplanification,panda,rdc",CC-BY-4.0,CIESIN Columbia University
1YntmZGxgdJwa1EpEBRH8KiXCWxzvuNu0,A2_microplanification_RDC_HAUT-KATANGA_LUBUMBASHI_TSHAMILEMBA_HEWA-BORA-1_1_20250114.jpg,microplanification,COD,Haut-Katanga,"Microplanification — Hewa-Bora-1, Tshamilemba, Lubumbashi, Haut-Katanga, COD (2025)","Microplanification map covering Hewa-Bora-1, Tshamilemba, Lubumbashi, Haut-Katanga, COD dated 2025-01-14 (page 1).",2025-01-14,12.2,-13.5,31.3,5.4,"haut-katanga,hewa-bora-1,lubumbashi,microplanification,rdc,tshamilemba",CC-BY-4.0,CIESIN Columbia University
1MssjXOTjarB-KUS7RCo_DaE9bOk4cyLc,A2_microplanification_RDC_HAUT-KATANGA_LUBUMBASHI_TSHAMILEMBA_QUARTIER-INDUSTRIEL_1_20250114.jpg,microplanification,COD,Haut-Katanga,"Microplanification — Quartier-Industriel, Tshamilemba, Lubumbashi, Haut-Katanga, COD (2025)","Microplanification map covering Quartier-Industriel, Tshamilemba, Lubumbashi, Haut-Katanga, COD dated 2025-01-14 (page 1).",2025-01-14,12.2,-13.5,31.3,5.4,"haut-katanga,lubumbashi,microplanification,quartier-industriel,rdc,tshamilemba",CC-BY-4.0,CIESIN Columbia University
1_27pTCpLtiIam0e-cETQtSniiV2vuHVk,A2_microplanification_RDC_HAUT-KATANGA_LUBUMBASHI_TSHAMILEMBA_HEWA-BORA-2_1_20250114.jpg,microplanification,COD,Haut-Katanga,"Microplanification — Hewa-Bora-2, Tshamilemba, Lubumbashi, Haut-Katanga, COD (2025)","Microplanification map covering Hewa-Bora-2, Tshamilemba, Lubumbashi, Haut-Katanga, COD dated 2025-01-14 (page 1).",2025-01-14,12.2,-13.5,31.3,5.4,"haut-katanga,hewa-bora-2,lubumbashi,microplanification,rdc,tshamilemba",CC-BY-4.0,CIESIN Columbia University
1eGzt1ySq1xR7WF-LF8HU3zzy0qytxQUp,A2_microplanification_RDC_HAUT-KATANGA_LUBUMBASHI_TSHAMILEMBA_KABESHA_1_20250114.jpg,microplanification,COD,Haut-Katanga,"Microplanification — Kabesha, Tshamilemba, Lubumbashi, Haut-Katanga, COD (2025)","Microplanification map covering Kabesha, Tshamilemba, Lubumbashi, Haut-Katanga, COD dated 2025-01-14 (page 1).",2025-01-14,12.2,-13.5,31.3,5.4,"haut-katanga,kabesha,lubumbashi,microplanification,rdc,tshamilemba",CC-BY-4.0,CIESIN Columbia University
1O0mGSFhWGWC_Nw80_PgdmVZtlewx8Gb8,A2_microplanification_RDC_HAUT-KATANGA_LUBUMBASHI_TSHAMILEMBA_TSHIAMILEMBA_1_20250114.jpg,microplanification,COD,Haut-Katanga,"Microplanification — Tshiamilemba, Tshamilemba, Lubumbashi, Haut-Katanga, COD (2025)","Microplanification map covering Tshiamilemba, Tshamilemba, Lubumbashi, Haut-Katanga, COD dated 2025-01-14 (page 1).",2025-01-14,12.2,-13.5,31.3,5.4,"haut-katanga,lubumbashi,microplanification,rdc,tshamilemba,tshiamilemba",CC-BY-4.0,CIESIN Columbia University
1gMbpGe4QdpUyRz0YOfAiAq3b9VFH8Mka,A2_microplanification_RDC_HAUT-KATANGA_LUBUMBASHI_TSHAMILEMBA_CIMENT-KAT_1_20250114.jpg,microplanification,COD,Haut-Katanga,"Microplanification — Ciment-Kat, Tshamilemba, Lubumbashi, Haut-Katanga, COD (2025)","Microplanification map covering Ciment-Kat, Tshamilemba, Lubumbashi, Haut-Katanga, COD dated 2025-01-14 (page 1).",2025-01-14,12.2,-13.5,31.3,5.4,"ciment-kat,haut-katanga,lubumbashi,microplanification,rdc,tshamilemba",CC-BY-4.0,CIESIN Columbia University
1SkODySatAF6XQuVnRTAx1jd9pc-tLxXq,A2_microplanification_RDC_HAUT-KATANGA_LUBUMBASHI_TSHAMILEMBA_JSUS-LE-ROC_1_20250114.jpg,microplanification,COD,Haut-Katanga,"Microplanification — Jsus-Le-Roc, Tshamilemba, Lubumbashi, Haut-Katanga, COD (2025)","Microplanification map covering Jsus-Le-Roc, Tshamilemba, Lubumbashi, Haut-Katanga, COD dated 2025-01-14 (page 1).",2025-01-14,12.2,-13.5,31.3,5.4,"haut-katanga,jsus-le-roc,lubumbashi,microplanification,rdc,tshamilemba",CC-BY-4.0,CIESIN Columbia University
1Xl9h4O5la9ovHpCAm76t5cWobDGgYLvo,A2_microplanification_RDC_HAUT-KATANGA_LUBUMBASHI_TSHAMILEMBA_RAIL-2_1_20250114.jpg,microplanification,COD,Haut-Katanga,"Microplanification — Rail-2, Tshamilemba, Lubumbashi, Haut-Katanga, COD (2025)","Microplanification map covering Rail-2, Tshamilemba, Lubumbashi, Haut-Katanga, COD dated 2025-01-14 (page 1).",2025-01-14,12.2,-13.5,31.3,5.4,"haut-katanga,lubumbashi,microplanification,rail-2,rdc,tshamilemba",CC-BY-4.0,CIESIN Columbia University
1z_pXdZDStWQYkm9d6lRK-ukeygNEo5ZH,A2_microplanification_RDC_HAUT-KATANGA_LUBUMBASHI_TSHAMILEMBA_RAIL_1_20250114.jpg,microplanification,COD,Haut-Katanga,"Microplanification — Rail, Tshamilemba, Lubumbashi, Haut-Katanga, COD (2025)","Microplanification map covering Rail, Tshamilemba, Lubumbashi, Haut-Katanga, COD dated 2025-01-14 (page 1).",2025-01-14,12.2,-13.5,31.3,5.4,"haut-katanga,lubumbashi,microplanification,rail,rdc,tshamilemba",CC-BY-4.0,CIESIN Columbia University
1CWcTGibk40-epH6V_14DX1uH_I2VO4MG,A2_microplanification_RDC_HAUT-KATANGA_LUBUMBASHI_TSHAMILEMBA_CAMP-PRFABRIQU_1_20250114.jpg,microplanification,COD,Haut-Katanga,"Microplanification — Camp-Prfabriqu, Tshamilemba, Lubumbashi, Haut-Katanga, COD (2025)","Microplanification map covering Camp-Prfabriqu, Tshamilemba, Lubumbashi, Haut-Katanga, COD dated 2025-01-14 (page 1).",2025-01-14,12.2,-13.5,31.3,5.4,"camp-prfabriqu,haut-katanga,lubumbashi,microplanification,rdc,tshamilemba",CC-BY-4.0,CIESIN Columbia University
1NExO1b1D3mbIqv5dLgIVQqbLhZZIO_rg,A2_microplanification_RDC_HAUT-KATANGA_LUBUMBASHI_TSHAMILEMBA_KIGOMA-EST_1_20250114.jpg,microplanification,COD,Haut-Katanga,"Microplanification — Kigoma-Est, Tshamilemba, Lubumbashi, Haut-Katanga, COD (2025)","Microplanification map covering Kigoma-Est, Tshamilemba, Lubumbashi, Haut-Katanga, COD dated 2025-01-14 (page 1).",2025-01-14,12.2,-13.5,31.3,5.4,"haut-katanga,kigoma-est,lubumbashi,microplanification,rdc,tshamilemba",CC-BY-4.0,CIESIN Columbia University
1welpM90slCWyKikKXa-nEIm-CISb49XH,A2_microplanification_RDC_HAUT-KATANGA_LUBUMBASHI_TSHAMILEMBA_CADASTRE_1_20250114.jpg,microplanification,COD,Haut-Katanga,"Microplanification — Cadastre, Tshamilemba, Lubumbashi, Haut-Katanga, COD (2025)","Microplanification map covering Cadastre, Tshamilemba, Lubumbashi, Haut-Katanga, COD dated 2025-01-14 (page 1).",2025-01-14,12.2,-13.5,31.3,5.4,"cadastre,haut-katanga,lubumbashi,microplanification,rdc,tshamilemba",CC-BY-4.0,CIESIN Columbia University
13POUMfYYtW4KSwDRWMkC33qO4bWcduBw,A2_microplanification_RDC_HAUT-KATANGA_LUBUMBASHI_TSHAMILEMBA_AGETRAF_1_20250114.jpg,microplanification,COD,Haut-Katanga,"Microplanification — Agetraf, Tshamilemba, Lubumbashi, Haut-Katanga, COD (2025)","Microplanification map covering Agetraf, Tshamilemba, Lubumbashi, Haut-Katanga, COD dated 2025-01-14 (page 1).",2025-01-14,12.2,-13.5,31.3,5.4,"agetraf,haut-katanga,lubumbashi,microplanification,rdc,tshamilemba",CC-BY-4.0,CIESIN Columbia University
1-YHeKqPI86qoDXh1C-zFIhES-vwuIlpx,A2_microplanification_RDC_HAUT-KATANGA_LUBUMBASHI_TSHAMILEMBA_DE-PLAINE_1_20250114.jpg,microplanification,COD,Haut-Katanga,"Microplanification — De-Plaine, Tshamilemba, Lubumbashi, Haut-Katanga, COD (2025)","Microplanification map covering De-Plaine, Tshamilemba, Lubumbashi, Haut-Katanga, COD dated 2025-01-14 (page 1).",2025-01-14,12.2,-13.5,31.3,5.4,"de-plaine,haut-katanga,lubumbashi,microplanification,rdc,tshamilemba",CC-BY-4.0,CIESIN Columbia University
1Pa00fsxWweuYLrYcEEMN5hRnTWtwxpX3,A2_microplanification_RDC_HAUT-KATANGA_LUBUMBASHI_TSHAMILEMBA_FOIRE_1_20250114.jpg,microplanification,COD,Haut-Katanga,"Microplanification — Foire, Tshamilemba, Lubumbashi, Haut-Katanga, COD (2025)","Microplanification map covering Foire, Tshamilemba, Lubumbashi, Haut-Katanga, COD dated 2025-01-14 (page 1).",2025-01-14,12.2,-13.5,31.3,5.4,"foire,haut-katanga,lubumbashi,microplanification,rdc,tshamilemba",CC-BY-4.0,CIESIN Columbia University
1INxj1U_ZIVxxr2CeWt2Nb_tzQzu4WnHm,A2_microplanification_RDC_HAUT-KATANGA_LUBUMBASHI_TSHAMILEMBA_KINSENSE_1_20250114.jpg,microplanification,COD,Haut-Katanga,"Microplanification — Kinsense, Tshamilemba, Lubumbashi, Haut-Katanga, COD (2025)","Microplanification map covering Kinsense, Tshamilemba, Lubumbashi, Haut-Katanga, COD dated 2025-01-14 (page 1).",2025-01-14,12.2,-13.5,31.3,5.4,"haut-katanga,kinsense,lubumbashi,microplanification,rdc,tshamilemba",CC-BY-4.0,CIESIN Columbia University
1_o7gkgVTeBx_1BoBEy2L0hT56-me3fzu,A2_microplanification_RDC_HAUT-KATANGA_LUBUMBASHI_TSHAMILEMBA_LWANO_1_20250114.jpg,microplanification,COD,Haut-Katanga,"Microplanification — Lwano, Tshamilemba, Lubumbashi, Haut-Katanga, COD (2025)","Microplanification map covering Lwano, Tshamilemba, Lubumbashi, Haut-Katanga, COD dated 2025-01-14 (page 1).",2025-01-14,12.2,-13.5,31.3,5.4,"haut-katanga,lubumbashi,lwano,microplanification,rdc,tshamilemba",CC-BY-4.0,CIESIN Columbia University
136MPpF2o62GrVIXUTf4KWWFn9-Rqc0rS,A2_microplanification_RDC_HAUT-KATANGA_LUBUMBASHI_TSHAMILEMBA_KIGOMA-OUEST_1_20250114.jpg,microplanification,COD,Haut-Katanga,"Microplanification — Kigoma-Ouest, Tshamilemba, Lubumbashi, Haut-Katanga, COD (2025)","Microplanification map covering Kigoma-Ouest, Tshamilemba, Lubumbashi, Haut-Katanga, COD dated 2025-01-14 (page 1).",2025-01-14,12.2,-13.5,31.3,5.4,"haut-katanga,kigoma-ouest,lubumbashi,microplanification,rdc,tshamilemba",CC-BY-4.0,CIESIN Columbia University
1My2hf6xAeLYg12klAPiP5y2JfzDlWMAX,A2_microplanification_RDC_HAUT-KATANGA_LUBUMBASHI_TSHAMILEMBA_BONDE_1_20250114.jpg,microplanification,COD,Haut-Katanga,"Microplanification — Bonde, Tshamilemba, Lubumbashi, Haut-Katanga, COD (2025)","Microplanification map covering Bonde, Tshamilemba, Lubumbashi, Haut-Katanga, COD dated 2025-01-14 (page 1).",2025-01-14,12.2,-13.5,31.3,5.4,"bonde,haut-katanga,lubumbashi,microplanification,rdc,tshamilemba",CC-BY-4.0,CIESIN Columbia University
1EYG9T07eRY-q6wzOewsZoldoxm1hJYmn,A2_microplanification_RDC_HAUT-KATANGA_LUBUMBASHI_PWETO_KIZABI_1_20250114.jpg,microplanification,COD,Haut-Katanga,"Microplanification — Kizabi, Pweto, Lubumbashi, Haut-Katanga, COD (2025)","Microplanification map covering Kizabi, Pweto, Lubumbashi, Haut-Katanga, COD dated 2025-01-14 (page 1).",2025-01-14,12.2,-13.5,31.3,5.4,"haut-katanga,kizabi,lubumbashi,microplanification,pweto,rdc",CC-BY-4.0,CIESIN Columbia University
1l-_Ghfy-DhqNKCuQfX1CNLhur5jdxhZR,A2_microplanification_RDC_HAUT-KATANGA_LUBUMBASHI_PWETO_KATONTA_1_20250114.jpg,microplanification,COD,Haut-Katanga,"Microplanification — Katonta, Pweto, Lubumbashi, Haut-Katanga, COD (2025)","Microplanification map covering Katonta, Pweto, Lubumbashi, Haut-Katanga, COD dated 2025-01-14 (page 1).",2025-01-14,12.2,-13.5,31.3,5.4,"haut-katanga,katonta,lubumbashi,microplanification,pweto,rdc",CC-BY-4.0,CIESIN Columbia University
1JlQ9Es8RllEa244qdqcQbvfJk9_MwysC,A2_microplanification_RDC_HAUT-KATANGA_LUBUMBASHI_PWETO_MWENGE_1_20250114.jpg,microplanification,COD,Haut-Katanga,"Microplanification — Mwenge, Pweto, Lubumbashi, Haut-Katanga, COD (2025)","Microplanification map covering Mwenge, Pweto, Lubumbashi, Haut-Katanga, COD dated 2025-01-14 (page 1).",2025-01-14,12.2,-13.5,31.3,5.4,"haut-katanga,lubumbashi,microplanification,mwenge,pweto,rdc",CC-BY-4.0,CIESIN Columbia University
18OblAGuoMJCP14AsOGAGVUio-VTt5QAI,A2_microplanification_RDC_HAUT-KATANGA_LUBUMBASHI_PWETO_KASAMA_1_20250114.jpg,microplanification,COD,Haut-Katanga,"Microplanification — Kasama, Pweto, Lubumbashi, Haut-Katanga, COD (2025)","Microplanification map covering Kasama, Pweto, Lubumbashi, Haut-Katanga, COD dated 2025-01-14 (page 1).",2025-01-14,12.2,-13.5,31.3,5.4,"haut-katanga,kasama,lubumbashi,microplanification,pweto,rdc",CC-BY-4.0,CIESIN Columbia University
1M-b-EZBHq0nUykJfVaW2_qmTiJw_OpSA,A2_microplanification_RDC_HAUT-KATANGA_LUBUMBASHI_PWETO_KAPULO_1_20250114.jpg,microplanification,COD,Haut-Katanga,"Microplanification — Kapulo, Pweto, Lubumbashi, Haut-Katanga, COD (2025)","Microplanification map covering Kapulo, Pweto, Lubumbashi, Haut-Katanga, COD dated 2025-01-14 (page 1).",2025-01-14,12.2,-13.5,31.3,5.4,"haut-katanga,kapulo,lubumbashi,microplanification,pweto,rdc",CC-BY-4.0,CIESIN Columbia University
1iOt7DTnpr9rv7ZdfSW_8SlMae69JlnKS,A2_microplanification_RDC_HAUT-KATANGA_LUBUMBASHI_PWETO_KINKALANGU_1_20250114.jpg,microplanification,COD,Haut-Katanga,"Microplanification — Kinkalangu, Pweto, Lubumbashi, Haut-Katanga, COD (2025)","Microplanification map covering Kinkalangu, Pweto, Lubumbashi, Haut-Katanga, COD dated 2025-01-14 (page 1).",2025-01-14,12.2,-13.5,31.3,5.4,"haut-katanga,kinkalangu,lubumbashi,microplanification,pweto,rdc",CC-BY-4.0,CIESIN Columbia University
1mfRZfHoMWmGaemaOwTaj5xtzjb73pb9_,A2_microplanification_RDC_HAUT-KATANGA_LUBUMBASHI_PWETO_KASONGO-KAMULUMBI_1_20250114.jpg,microplanification,COD,Haut-Katanga,"Microplanification — Kasongo-Kamulumbi, Pweto, Lubumbashi, Haut-Katanga, COD (2025)","Microplanification map covering Kasongo-Kamulumbi, Pweto, Lubumbashi, Haut-Katanga, COD dated 2025-01-14 (page 1).",2025-01-14,12.2,-13.5,31.3,5.4,"haut-katanga,kasongo-kamulumbi,lubumbashi,microplanification,pweto,rdc",CC-BY-4.0,CIESIN Columbia University
1Uxm6HmqDmBjgJJiTBIY6SaSDq4fspqxK,A2_microplanification_RDC_HAUT-KATANGA_LUBUMBASHI_PWETO_MWELA_1_20250114.jpg,microplanification,COD,Haut-Katanga,"Microplanification — Mwela, Pweto, Lubumbashi, Haut-Katanga, COD (2025)","Microplanification map covering Mwela, Pweto, Lubumbashi, Haut-Katanga, COD dated 2025-01-14 (page 1).",2025-01-14,12.2,-13.5,31.3,5.4,"haut-katanga,lubumbashi,microplanification,mwela,pweto,rdc",CC-BY-4.0,CIESIN Columbia University
1Ayk4hIeeGOMCFQF-8n8r6pOYUAQVIMBl,A2_microplanification_RDC_HAUT-KATANGA_LUBUMBASHI_PWETO_KATABE_1_20250114.jpg,microplanification,COD,Haut-Katanga,"Microplanification — Katabe, Pweto, Lubumbashi, Haut-Katanga, COD (2025)","Microplanification map covering Katabe, Pweto, Lubumbashi, Haut-Katanga, COD dated 2025-01-14 (page 1).",2025-01-14,12.2,-13.5,31.3,5.4,"haut-katanga,katabe,lubumbashi,microplanification,pweto,rdc",CC-BY-4.0,CIESIN Columbia University
1TxVlTzkztej7FaTlkGopOkHX875Gl2nw,A2_microplanification_RDC_HAUT-KATANGA_LUBUMBASHI_PWETO_BOMA_1_20250114.jpg,microplanification,COD,Haut-Katanga,"Microplanification — Boma, Pweto, Lubumbashi, Haut-Katanga, COD (2025)","Microplanification map covering Boma, Pweto, Lubumbashi, Haut-Katanga, COD dated 2025-01-14 (page 1).",2025-01-14,12.2,-13.5,31.3,5.4,"boma,haut-katanga,lubumbashi,microplanification,pweto,rdc",CC-BY-4.0,CIESIN Columbia University
